pl_name,spec_type,spec_id_a,spec_id_b,authors_a,authors_b,instrument_a,instrument_b,same_instrument,epoch_class,tested,n,n_interp,offset,offset_err,chi2,dof,p_value,chi2_red,slope,slope_err,p_slope,chi2_red_slope,shared_suspect,significant
WASP-107 b,Transmission,767,901,Welbanks et al. 2024,Murphy et al. 2024,Near Infrared Camera (NIRCam),Near Infrared Camera (NIRCam),True,unknown,True,30.0,0.0,-0.005924632295567552,0.0012738927787295513,12.566233750695197,29.0,0.9965681925548796,0.4333184051963861,0.0032107965834757093,0.0030774370727617685,0.997537392773826,0.40991738067765526,False,False
WASP-107 b,Transmission,353,678,Spake et al. 2018,Edwards et al. 2023,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,21.0,1.0,-0.01480417176750477,0.0016545836855972728,7.027847637740727,20.0,0.9965927291856501,0.35139238188703636,-0.00505958052167197,0.011129819850577243,0.9951075209130067,0.3590099676038334,False,False
TOI-270 d,Transmission,1057,1582,Felix et al. 2025,Holmberg &amp; Madhusudhan 2024,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Spectrograph (NIRSpec) - G395H,True,unknown,True,34.0,0.0,-0.0016668794361654276,0.0006241048264452097,15.180798732752397,33.0,0.9966052221257724,0.4600242040227999,0.0017521642939242184,0.0010334301516439746,0.9993378088735194,0.38456664739158103,False,False
WASP-18 b,Eclipse,60,615,Sheppard et al. 2017,Changeat et al. 2022,Infrared Array Camera (IRAC),Infrared Array Camera (IRAC),True,unknown,True,4.0,4.0,0.0019393104006475079,0.011283019837577716,0.05261407604251423,3.0,0.9968404368431446,0.017538025347504742,-0.001008712734298772,0.007295316613247075,0.9833915228841712,0.016747944252789238,False,False
WASP-18 b,Eclipse,59,60,Arcangeli et al. 2018,Sheppard et al. 2017,Infrared Array Camera (IRAC),Infrared Array Camera (IRAC),True,unknown,True,4.0,4.0,-0.0019393104006475079,0.011283019837577716,0.05261407604251423,3.0,0.9968404368431446,0.017538025347504742,0.001008712734298772,0.007295316613247075,0.9833915228841712,0.016747944252789238,False,False
HD 189733 b,Transmission,261,460,Sing et al. 2016,Pont et al. 2013,Space Telescope Imaging Spectrograph,Advanced Camera for Surveys,False,unknown,True,10.0,1.0,-0.00031545783270632246,0.0017749019445180846,1.5301540632373436,9.0,0.9969168254789228,0.17001711813748263,-0.00752713525715196,0.013925872103083145,0.9962521263777137,0.15474977255292055,False,False
KELT-7 b,Eclipse,513,601,Mansfield et al. 2021,Changeat et al. 2022,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,13.0,0.0,0.004654848890173903,0.0017143000470220353,2.761902729453876,12.0,0.997004274682823,0.230158560787823,-0.004808759072566533,0.012352978096221805,0.9949389413442602,0.23730584822132092,False,False
KELT-7 b,Eclipse,513,711,Mansfield et al. 2021,Pluriel et al. 2020,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,13.0,0.0,0.004665735398167021,0.001715784438945246,2.7460899190287287,12.0,0.997086583577588,0.22884082658572738,-0.004790799883570045,0.012358113172940976,0.9950628295472717,0.2359823884047266,False,False
WASP-6 b,Transmission,575,683,Panek et al. 2023,Edwards et al. 2023,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,17.0,17.0,0.019126476867778096,0.006700002236826592,4.677254445655449,16.0,0.9971390207311166,0.29232840285346556,0.0004577700434070615,0.05114682378391779,0.9945247570908522,0.3118116227377271,False,False
HAT-P-32 b,Transmission,1674,1729,Damiano et al. 2017,Alam et al. 2020,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,17.0,1.0,-0.019285770191885487,0.005196156335684569,4.650823737933687,16.0,0.9972345197560525,0.29067648362085546,0.019801404859630823,0.038356482095425526,0.9961802620725504,0.2922875432338759,False,False
WASP-39 b,Transmission,73,298,Fischer et al. 2016,Nikolov et al. 2016,Space Telescope Imaging Spectrograph,FORS2,False,unknown,True,27.0,1.0,0.02380477866125248,0.0073412875880975795,10.380377021925923,26.0,0.9972350411517615,0.39924527007407395,0.03160775337353592,0.0791801781460846,0.996014338376519,0.40884104801368437,False,False
HD 15337 c,Transmission,1765,1769,Wallack et al. 2026,Wallack et al. 2026,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Spectrograph (NIRSpec) - G395H,True,unknown,True,104.0,104.0,-0.001686660237099179,0.0004894088327092185,67.55795378056702,103.0,0.9972821992128641,0.6559024638890002,-0.002386514381111964,0.0008935267491661405,0.999651675656386,0.5923949423069473,False,False
WASP-121 b,Eclipse,123,611,Mikal-Evans et al. 2020,Changeat et al. 2022,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,23.0,0.0,0.0009086660219893714,0.00137337295051546,7.946860078892732,22.0,0.9972980793472341,0.3612209126769424,0.004628245467153948,0.010394050139784616,0.9961209345937746,0.36898034630431964,False,False
L 98-59 b,Transmission,873,1623,Damiano et al. 2022,Zhou et al. 2022,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,17.0,0.0,0.004189768093189418,0.0014234727641485648,4.622433902965333,16.0,0.9973343098987709,0.2889021189353333,0.001956569382356629,0.010142528640000889,0.9950937996743642,0.30568137446368465,False,False
WASP-43 b,Transmission,698,705,Bell et al. 2024,Bell et al. 2024,Mid-Infrared Instrument (MIRI),Mid-Infrared Instrument (MIRI),True,unknown,True,14.0,0.0,0.005623659695612627,0.004405190643120869,3.136627037536767,13.0,0.99739522681049,0.2412790028874436,-0.0012470343911778709,0.00278759015498809,0.995975943955821,0.2447085925028958,False,False
HD 209458 b,Transmission,574,1682,Panek et al. 2023,Tsiaras et al. 2016,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,16.0,16.0,-0.010314811582651916,0.0013170642715317094,4.0888874787437235,15.0,0.997431539831949,0.2725924985829149,-0.009611280253257016,0.009996419512260091,0.9987458217404114,0.22603275249200538,False,False
GJ 341 b,Transmission,1001,1005,Kirk et al. 2024,Kirk et al. 2024,Near Infrared Camera (NIRCam),Near Infrared Camera (NIRCam),True,unknown,True,55.0,1.0,0.0019044203572809366,0.0004771763491045145,29.325311734208327,54.0,0.9975449318006065,0.5430613284112653,0.0036922870118463917,0.0016170982947820158,0.9997816355032612,0.4549424059539189,False,False
WASP-43 b,Transmission,450,583,Kreidberg et al. 2014,Changeat et al. 2022,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,21.0,0.0,-0.005207539769440107,0.0014833940433272347,6.683980724299918,20.0,0.9976000672182056,0.3341990362149959,-0.007877244306604235,0.010931663784862076,0.9975072361022751,0.3244595374354546,False,False
WASP-17 b,Transmission,255,912,Sedaghati et al. 2016,Louie et al. 2025,FORS2,Near Infrared Imager and Slitless Spectrograph (NIRISS),False,unknown,True,29.0,0.0,0.010651777335474054,0.00376882446540113,11.407807374570986,28.0,0.9976667551789773,0.40742169194896377,-0.0385619197604806,0.0852421784013324,0.9967735797259207,0.4149318163139786,False,False
WASP-18 b,Eclipse,58,59,Nymeyer et al. 2010,Arcangeli et al. 2018,Infrared Array Camera (IRAC),Infrared Array Camera (IRAC),True,unknown,True,4.0,4.0,-0.0008352787466568835,0.014348909044671294,0.039295832869876236,3.0,0.9979524971436173,0.013098610956625413,1.1815969738943686e-05,0.008221744534926436,0.9805448585349236,0.019646883719218244,False,False
WASP-18 b,Eclipse,58,615,Nymeyer et al. 2010,Changeat et al. 2022,Infrared Array Camera (IRAC),Infrared Array Camera (IRAC),True,unknown,True,4.0,4.0,-0.0008352787466568835,0.014348909044671294,0.039295832869876236,3.0,0.9979524971436173,0.013098610956625413,1.1815969738943686e-05,0.008221744534926436,0.9805448585349236,0.019646883719218244,False,False
TOI-270 d,Transmission,1579,1582,Holmberg &amp; Madhusudhan 2024,Holmberg &amp; Madhusudhan 2024,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Spectrograph (NIRSpec) - G395H,True,unknown,True,34.0,0.0,-0.00012581048450257664,0.0006622186487227244,14.401737307755074,33.0,0.9979701881234555,0.43641628205318406,0.0027881619127626605,0.0011205243655879216,0.9999932772815734,0.2565710322880962,False,False
WASP-19 b,Eclipse,617,920,Changeat et al. 2022,Tumborang et al. 2024,Infrared Array Camera (IRAC),Infrared Array Camera (IRAC),True,unknown,True,4.0,4.0,0.005494247930480336,0.025337939765753565,0.03902258721407498,3.0,0.9979736503760448,0.013007529071358326,0.00045895730177253715,0.025391321705370073,0.9808380356982843,0.019347934272472014,False,False
WASP-19 b,Eclipse,287,920,Anderson et al. 2013,Tumborang et al. 2024,Infrared Array Camera (IRAC),Infrared Array Camera (IRAC),True,unknown,True,4.0,4.0,0.005494247930480336,0.025337939765753565,0.03902258721407498,3.0,0.9979736503760448,0.013007529071358326,0.00045895730177253715,0.025391321705370073,0.9808380356982843,0.019347934272472014,False,False
TOI-1685 b,Transmission,1028,1572,Luque et al. 2025,Fisher et al. 2026,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Spectrograph (NIRSpec) - G395H,True,unknown,True,29.0,29.0,-0.000384803723726295,0.0014779644984031564,11.155366873975154,28.0,0.998088333845452,0.39840595978482696,-0.0011230925772644357,0.004309242770294571,0.9970457897205552,0.41064599797737383,False,False
GJ 486 b,Eclipse,831,832,Weiner Mansfield et al. 2024,Weiner Mansfield et al. 2024,Mid-Infrared Instrument (MIRI),Mid-Infrared Instrument (MIRI),True,unknown,True,22.0,0.0,-0.0002732741386396953,0.000822252040008282,7.018401244621991,21.0,0.9981057967434613,0.3342095830772377,0.0007246800308635744,0.0005147654164456092,0.9997065048520662,0.25182685869238025,False,False
GJ 341 b,Transmission,998,1002,Kirk et al. 2024,Kirk et al. 2024,Near Infrared Camera (NIRCam),Near Infrared Camera (NIRCam),True,unknown,True,53.0,0.0,-0.0007744622579887077,0.0004378067760547617,27.31946371805546,52.0,0.998111005163073,0.5253743022702972,0.0019476771561946697,0.001543683046519748,0.9987896682015955,0.5044618979003934,False,False
WASP-39 b,Transmission,686,688,Powell et al. 2024,Powell et al. 2024,Mid-Infrared Instrument (MIRI) - LRS,Mid-Infrared Instrument (MIRI) - LRS,True,unknown,True,28.0,0.0,0.006959485006080959,0.00497063419295225,10.480151992504968,27.0,0.998184749386884,0.388153777500184,-0.004790607016123634,0.003432845129008213,0.9995028161846087,0.32817974991812515,False,False
WASP-107 b,Transmission,551,766,Dyrek et al. 2024,Welbanks et al. 2024,Mid-Infrared Instrument (MIRI) - LRS,Mid-Infrared Instrument (MIRI) - LRS,True,unknown,True,45.0,0.0,0.004053373966363664,0.0020638574708379495,21.54350642763655,44.0,0.9982459987177734,0.4896251460826489,7.28202407398479e-05,0.0013676657963729683,0.9974393648848993,0.5009458484924235,False,False
GJ 341 b,Transmission,999,1004,Kirk et al. 2024,Kirk et al. 2024,Near Infrared Camera (NIRCam),Near Infrared Camera (NIRCam),True,unknown,True,52.0,0.0,0.00043180565095024635,0.00045158649449579134,26.415796486069073,51.0,0.9982790881552233,0.5179567938444917,-0.002330447021152383,0.0015637545879817476,0.9992338376078927,0.4838966746797797,False,False
KELT-7 b,Transmission,1051,1052,Ahrer et al. 2025,Ahrer et al. 2025,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Spectrograph (NIRSpec) - G395H,True,unknown,True,60.0,0.0,-0.00023690665648204746,0.0004724731564813453,32.09565769132514,59.0,0.9983508605398902,0.5439941981580532,0.00025480220065036264,0.0008155221803528541,0.9978133086369174,0.551690320559383,False,False
WASP-121 b,Transmission,223,506,Evans et al. 2016,Changeat et al. 2022,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,25.0,0.0,0.000710915497023175,0.002310374848045289,8.353035311529158,24.0,0.9986882325499632,0.3480431379803816,-0.0011833813357814969,0.01626767027753657,0.997725860030366,0.36294537256376974,False,False
TOI-776 c,Transmission,957,959,Teske et al. 2025,Teske et al. 2025,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec),True,unknown,True,106.0,0.0,-0.002048706453612946,0.00036212396009612733,66.6932653721624,105.0,0.9986931974904485,0.6351739559253562,0.002807545490322857,0.0006532476800138172,0.9999994303010726,0.4636725846086185,False,False
GJ 3090 b,Transmission,1549,1553,Ahrer et al. 2025,Ahrer et al. 2025,Near Infrared Imager and Slitless Spectrograph (NIRISS),Near Infrared Imager and Slitless Spectrograph (NIRISS),True,unknown,True,82.0,0.0,0.002933831566810719,0.0006070620131457616,47.887166860171774,81.0,0.9987419143663144,0.5911995908663182,0.00011389115783540338,0.0012732013819172854,0.9983395914926002,0.5984895636848427,False,False
WASP-39 b,Transmission,173,835,Alderson et al. 2023,Carter et al. 2024,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Spectrograph (NIRSpec),False,unknown,True,29.0,0.0,-0.020761737056956452,0.0017577354383450934,10.636789587464802,28.0,0.9987587952106864,0.3798853424094572,0.0062801122941509024,0.006719629303225127,0.9990359405662564,0.3616047126183542,False,False
WASP-39 b,Transmission,172,837,JWST Transiting Exoplanet Community ERS Team 2022,Carter et al. 2024,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec),True,unknown,True,62.0,62.0,0.0149540356589616,0.0019309345829068472,32.90420239278806,61.0,0.9987709453105924,0.5394131539801321,-0.00454909123914211,0.0031583977969717185,0.999358384281615,0.5138281981099959,False,False
GJ 341 b,Transmission,996,1004,Kirk et al. 2024,Kirk et al. 2024,Near Infrared Camera (NIRCam),Near Infrared Camera (NIRCam),True,unknown,True,52.0,0.0,0.000768979425672114,0.0005778365984211192,25.69128222384366,51.0,0.9988124909609665,0.5037506318400717,-0.005609068695099153,0.002066421831628508,0.9999884065643745,0.3664677014680059,False,False
GJ 1132 b,Transmission,1091,1094,Bennett et al. 2025,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec) - G395M,Near Infrared Spectrograph (NIRSpec),False,unknown,True,64.0,0.0,-0.0018671201878563879,0.0007828713162007904,34.1059660776985,63.0,0.9989045857275228,0.5413645409158492,-0.0009504501584171941,0.0013134339272728227,0.9987982990992301,0.5416502374147817,False,False
GJ 1132 b,Transmission,1091,1093,Bennett et al. 2025,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec) - G395M,Near Infrared Spectrograph (NIRSpec),False,unknown,True,58.0,0.0,-5.748738106723717e-05,0.0008027892266939607,29.773805678271305,57.0,0.9989065415940451,0.5223474680398474,-0.0008389910380193835,0.0013973827901431282,0.998700855552837,0.5252379186893378,False,False
HD 219666 b,Transmission,975,976,Murphy et al. 2025,Murphy et al. 2025,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,15.0,0.0,-0.021515034741020324,0.0017881235014699437,3.0570475099432803,14.0,0.9989689244197594,0.21836053642452002,0.0016558908443396146,0.01436853995212573,0.9977719127590144,0.23413586808256653,False,False
55 Cnc e,Eclipse,859,860,Patel et al. 2024,Patel et al. 2024,Near Infrared Camera (NIRCam),Near Infrared Camera (NIRCam),True,same_obs,True,28.0,28.0,0.006003601810346778,0.000672226585491445,9.756707041649392,27.0,0.9990418644180824,0.36135952006108857,0.0010154373112626679,0.002516304926099587,0.9985862747027892,0.3689946179060104,True,
HAT-P-32 b,Transmission,500,1729,Changeat et al. 2022,Alam et al. 2020,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,18.0,0.0,-0.02361050272538286,0.003263706003723533,4.3735347710626575,17.0,0.99906177298099,0.25726675123897985,-0.0015931090277655545,0.023667318868962554,0.9981060014949305,0.2730627364666783,True,
GJ 1132 b,Transmission,558,1092,May et al. 2023,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec),True,unknown,True,59.0,0.0,0.000251760206106796,0.0007397949906541422,30.16758674985516,58.0,0.9990649740914971,0.5201308060319856,0.0011726603810777842,0.001259350542065051,0.9991350994408237,0.5140442558529611,True,
HIP 67522 b,Transmission,842,843,Thao et al. 2024,Thao et al. 2024,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec),True,unknown,True,140.0,140.0,-0.004430063404212355,0.001889446020972806,92.83390590000124,139.0,0.9990708861913852,0.667869826618714,0.0007280543634865498,0.0033009363404539432,0.9988619383179053,0.6723569507769327,True,
WASP-39 b,Transmission,837,871,Carter et al. 2024,Rustamkulov et al. 2023,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec) - PRISM,False,unknown,True,145.0,4.0,-0.01456392223305534,0.0007698364747110951,96.8866374632411,144.0,0.9990766204346749,0.6728238712725076,0.0029753709114246287,0.0006834568840585066,0.9999980866314662,0.544995959257205,True,
GJ 1132 b,Transmission,1081,1093,Bennett et al. 2025,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Spectrograph (NIRSpec),False,unknown,True,56.0,1.0,0.001674191519134972,0.0007938257769667805,27.97677431826521,55.0,0.9990954016904909,0.5086686239684584,-0.002039479145515101,0.0014044788452303484,0.9995809117433883,0.4790390125435875,True,
HD 189733 b,Transmission,261,462,Sing et al. 2016,Pont et al. 2013,Space Telescope Imaging Spectrograph,Space Telescope Imaging Spectrograph,True,unknown,True,12.0,2.0,-0.00016072075483860747,0.0021592628871575296,1.7682195693477736,11.0,0.9991590615381326,0.16074723357707033,0.013167527641073385,0.028477978246717543,0.9987556086481376,0.15544281997398726,True,
HAT-P-41 b,Eclipse,512,645,Mansfield et al. 2021,Changeat et al. 2022,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,13.0,0.0,0.0034889393945226805,0.003223928624477936,2.138731497580706,12.0,0.9991617452604642,0.17822762479839216,0.0058168286902901606,0.025389261949985312,0.9981692131579378,0.18965836386891005,True,
GJ 341 b,Transmission,1003,1007,Kirk et al. 2024,Kirk et al. 2024,Near Infrared Camera (NIRCam),Near Infrared Camera (NIRCam),True,unknown,True,55.0,1.0,0.001769429569011364,0.00027806571594003217,27.038353387651632,54.0,0.999200823663233,0.5007102479194747,0.0015373429185060572,0.0009377722702118214,0.9997465563663323,0.4594502673897526,True,
GJ 1132 b,Transmission,558,1093,May et al. 2023,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec),True,unknown,True,54.0,0.0,0.00023763875708261047,0.0007491425237398959,26.295299096388415,53.0,0.999220595788633,0.4961377187997814,0.00013376249309773557,0.0013222858325567073,0.9988774039522343,0.5054820334975325,True,
WASP-127 b,Transmission,495,1652,Skaf et al. 2020,Spake et al. 2021,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,24.0,24.0,-0.0005230774632828313,0.0021447542407599385,7.288097360784297,23.0,0.999233930071002,0.3168737982949694,0.02363074452705884,0.01587934414396045,0.9999299916062347,0.23061481614805954,True,
TOI-270 d,Transmission,1578,1582,Holmberg &amp; Madhusudhan 2024,Holmberg &amp; Madhusudhan 2024,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Spectrograph (NIRSpec) - G395H,True,unknown,True,34.0,0.0,-6.790616361092782e-05,0.0006632746956286619,13.075299243867736,33.0,0.9992441491644763,0.3962211892081132,0.002715113327452422,0.0011240310514265353,0.9999985895719256,0.2262684012436666,True,
GJ 1132 b,Transmission,558,1094,May et al. 2023,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec),True,unknown,True,59.0,0.0,-0.0018461086186093321,0.0007376375795529696,29.46026759654794,58.0,0.9993447360702539,0.5079356482163437,0.0004418061224455287,0.001250987674912934,0.9991197460011765,0.5146586224683272,True,
L 168-9 b,Transmission,904,906,Alam et al. 2025,Alam et al. 2025,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec) - G395H,False,unknown,True,53.0,53.0,-0.0008377157629383534,0.0005320461627070565,25.286740840642484,52.0,0.9993455209826494,0.4862834777046631,0.0021754682092080405,0.0010080707207311397,0.9999525853843728,0.40450109689552577,True,
WASP-6 b,Transmission,683,1793,Edwards et al. 2023,Carter et al. 2020,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,24.0,0.0,-0.019204598307443425,0.004485092368694623,7.1497667389961475,23.0,0.9993461804862963,0.3108594234346151,0.04789484128429546,0.03281870833795584,0.9999361845570005,0.22818126806140357,True,
55 Cnc e,Eclipse,709,857,Hu et al. 2024,Patel et al. 2024,Near Infrared Camera (NIRCam),Near Infrared Camera (NIRCam),True,same_obs,True,20.0,20.0,-0.0026123619060508477,0.0006850156465420083,5.072346563097818,19.0,0.9993682454950147,0.2669656085840957,0.00251302853182639,0.00262377155140509,0.9996877473136964,0.2308322345993461,True,
HD 106315 c,Transmission,695,1632,Guilluy et al. 2021,Kreidberg et al. 2022,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,20.0,0.0,-0.007033791325963114,0.0006636951980808545,5.066581174197772,19.0,0.9993734429227711,0.26666216706304063,-0.005038386701129678,0.004901406223727682,0.9997582650572612,0.2227725428472937,True,
HAT-P-12 b,Transmission,573,643,Panek et al. 2023,Wong et al. 2020,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,18.0,18.0,0.01953902775836916,0.003970715078090491,4.095525336500893,17.0,0.9993939004057121,0.24091325508828784,-0.020654788687920412,0.027106458703823395,0.9995188161254188,0.2196812531113433,True,
WASP-17 b,Transmission,576,1014,Panek et al. 2023,Alderson et al. 2022,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,17.0,17.0,0.0004397800197632505,0.003722898217513309,3.633630453114746,16.0,0.9994038791691698,0.22710190331967162,-0.03071512102939221,0.02696683918106563,0.9999178018576413,0.15575457624669029,True,
L 98-59 b,Transmission,873,1621,Damiano et al. 2022,Zhou et al. 2022,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,17.0,0.0,0.0014055118104056028,0.0014417273254604404,3.620566647329429,16.0,0.9994175157324506,0.2262854154580893,-0.0032677716617946326,0.010313026082102938,0.9989337365134976,0.23467781564310422,True,
WASP-18 b,Eclipse,58,60,Nymeyer et al. 2010,Sheppard et al. 2017,Infrared Array Camera (IRAC),Infrared Array Camera (IRAC),True,unknown,True,4.0,4.0,-0.0023571360119393242,0.01298835037298513,0.01672952274067143,3.0,0.9994273813161101,0.0055765075802238105,0.0007725505949335159,0.007798762238707124,0.99654771944764,0.0034582534235128555,False,False
TOI-270 d,Transmission,1578,1583,Holmberg &amp; Madhusudhan 2024,Holmberg &amp; Madhusudhan 2024,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Spectrograph (NIRSpec) - G395H,True,unknown,True,34.0,0.0,-2.9215183358583563e-05,0.0006622536615813073,12.653804010581839,33.0,0.9994659893316552,0.3834486063812678,0.0026182172414634156,0.0011205645976292192,0.9999986990444867,0.22482801405953462,True,
GJ 1132 b,Transmission,1091,1092,Bennett et al. 2025,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec) - G395M,Near Infrared Spectrograph (NIRSpec),False,unknown,True,64.0,0.0,0.00014312026165260746,0.0007868723750778436,32.56481499714232,63.0,0.9994720333177052,0.5169018253514654,-0.00037004471897993064,0.0013229470026313982,0.9992800273392825,0.5239770315232885,True,
GJ 3470 b,Transmission,189,434,Biddle et al. 2014,Fukui et al. 2013,,,False,unknown,True,3.0,3.0,0.026751287296594716,0.029136309023997196,0.000963915797498116,2.0,0.9995181582243028,0.000481957898749058,,,,,False,False
WASP-6 b,Transmission,683,1792,Edwards et al. 2023,Carter et al. 2020,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,24.0,0.0,-0.01118172505838981,0.00451353365273789,6.892722707213491,23.0,0.9995184744669757,0.29968359596580396,0.044893898903381455,0.032978499578763296,0.9999339770280098,0.2290710426927762,True,
HAT-P-12 b,Transmission,16,1669,Sing et al. 2016,Alexoudi et al. 2018,Space Telescope Imaging Spectrograph,Space Telescope Imaging Spectrograph,True,unknown,True,17.0,0.0,-0.0761475561832142,0.009019769028008962,3.485881261670974,16.0,0.9995439783930052,0.21786757885443586,0.07968392094966269,0.06471069573331865,0.9999732140530937,0.13130445877679936,True,
WASP-39 b,Transmission,76,871,JWST Transiting Exoplanet Community ERS Team 2022,Rustamkulov et al. 2023,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec) - PRISM,False,unknown,True,103.0,103.0,0.012558591078927333,0.002118680583576128,61.14977539726167,102.0,0.999547755630776,0.5995076019339379,-0.022717495873230065,0.003908409942753184,0.999999999999983,0.27094085536496687,True,
TOI-270 d,Transmission,1057,1578,Felix et al. 2025,Holmberg &amp; Madhusudhan 2024,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Spectrograph (NIRSpec) - G395H,True,unknown,True,34.0,0.0,-0.0016176965861002498,0.0006243362132300032,12.45121769716295,33.0,0.9995509772260878,0.37730962718675604,-0.0008473573113800361,0.0010348062239274375,0.9995809442784913,0.3681466408485159,True,
GJ 1132 b,Transmission,560,1093,May et al. 2023,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec),True,unknown,True,54.0,0.0,0.001715326326871828,0.0007701028150879696,25.306421024075355,53.0,0.9995512847278923,0.477479641963686,-0.0003991659544348137,0.001359811602220536,0.9993694898744317,0.48500485254145376,True,
HAT-P-41 b,Transmission,498,1640,Changeat et al. 2022,Sheppard et al. 2021,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,24.0,0.0,0.019959940594300073,0.0029040904502174287,6.74298675088575,23.0,0.9995999684077156,0.2931733369950326,-0.010590908455330885,0.021536335079633914,0.9994353341821954,0.2955068047797579,True,
WASP-74 b,Eclipse,515,520,Mansfield et al. 2021,Fu et al. 2021,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,14.0,0.0,0.0002980184718200617,0.002048965196211256,2.209741704282279,13.0,0.9996043154844743,0.16998013109863683,-0.006731627517508199,0.014124045112724845,0.999432045469642,0.16521557345081958,True,
TOI-270 d,Transmission,1579,1580,Holmberg &amp; Madhusudhan 2024,Holmberg &amp; Madhusudhan 2024,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Spectrograph (NIRSpec) - G395H,True,unknown,True,34.0,0.0,-0.0008006010436301689,0.0006383499175778736,12.254896856103622,33.0,0.9996219680711717,0.37136051079101884,0.002978069018035632,0.0010786458566514352,0.9999999962624675,0.14475454471729907,True,
HD 219666 b,Transmission,974,976,Murphy et al. 2025,Murphy et al. 2025,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,15.0,0.0,0.0009602258849883112,0.0016746029269376298,2.56412936658549,14.0,0.9996281439234032,0.18315209761324927,-0.00039202404134590157,0.012547425143407807,0.9991066511406143,0.19716563211116994,True,
GJ 1132 b,Transmission,1089,1093,Bennett et al. 2025,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Spectrograph (NIRSpec),False,unknown,True,56.0,1.0,0.004431872693907818,0.000775487108058981,26.332315789082966,55.0,0.9996298963477726,0.47876937798332664,-0.001169997952106532,0.001357772539161057,0.9996433476979182,0.4738848537390006,True,
WASP-43 b,Eclipse,697,707,Bell et al. 2024,Bell et al. 2024,Mid-Infrared Instrument (MIRI),Mid-Infrared Instrument (MIRI),True,unknown,True,14.0,0.0,0.0019040864876726175,0.0024944583421349312,2.179067238531168,13.0,0.9996339395412668,0.16762055681008986,0.001536940110232417,0.0017090887112395233,0.9999198182730838,0.11419769891697311,True,
55 Cnc e,Eclipse,857,858,Patel et al. 2024,Patel et al. 2024,Near Infrared Camera (NIRCam),Near Infrared Camera (NIRCam),True,same_obs,True,28.0,28.0,0.008353780741184449,0.0006123431155831024,8.785377019905678,27.0,0.9996388406664476,0.32538433407058065,0.0013868316448074902,0.002400666292851701,0.9995444171379778,0.32506368243226835,True,
